"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","age_flag","person_emp_flag","income_group","loan_status_text"
21,40000.00,RENT,5,VENTURE,D,1200.00,15.58,"0",0.03,N,4,Valid,Valid,High,Non-Default
22,34000.00,RENT,6,HOMEIMPROVEMENT,D,1200.00,14.61,"1",0.04,Y,4,Valid,Valid,High,Default
25,40000.00,RENT,5,PERSONAL,A,1200.00,8.00,"0",0.03,N,4,Valid,Valid,High,Non-Default
25,43000.00,RENT,9,MEDICAL,A,1200.00,8.49,"0",0.03,N,2,Valid,Valid,High,Non-Default
25,43200.00,RENT,6,VENTURE,B,1200.00,9.91,"0",0.03,N,4,Valid,Valid,High,Non-Default
24,27000.00,MORTGAGE,7,EDUCATION,B,10000.00,11.01,"0",0.37,N,2,Valid,Valid,Medium,Non-Default
24,27000.00,OWN,9,MEDICAL,A,9475.00,8.94,"0",0.35,N,3,Valid,Valid,Medium,Non-Default
22,44664.00,RENT,5,MEDICAL,C,1200.00,12.68,"0",0.03,Y,3,Valid,Valid,High,Non-Default
23,39000.00,RENT,2,DEBTCONSOLIDATION,D,1200.00,15.95,"1",0.03,N,2,Valid,Valid,High,Default
25,48000.00,RENT,4,EDUCATION,C,1200.00,12.68,"0",0.03,N,4,Valid,Valid,High,Non-Default
22,27000.00,MORTGAGE,1,EDUCATION,B,12000.00,11.01,"1",0.44,N,3,Valid,Valid,Medium,Default
22,27000.00,MORTGAGE,2,DEBTCONSOLIDATION,B,5000.00,12.18,"0",0.19,N,4,Valid,Valid,Medium,Non-Default
25,55000.00,RENT,3,DEBTCONSOLIDATION,B,1200.00,11.58,"0",0.02,N,4,Valid,Valid,High,Non-Default
23,58000.00,RENT,4,EDUCATION,C,1200.00,15.23,"0",0.02,N,4,Valid,Valid,High,Non-Default
23,58700.00,RENT,8,PERSONAL,B,1200.00,11.71,"0",0.02,N,4,Valid,Valid,High,Non-Default
24,27000.00,MORTGAGE,1,DEBTCONSOLIDATION,B,7500.00,10.39,"0",0.28,N,2,Valid,Valid,Medium,Non-Default
25,60000.00,RENT,6,MEDICAL,A,1200.00,7.66,"0",0.02,N,3,Valid,Valid,High,Non-Default
23,60000.00,RENT,7,DEBTCONSOLIDATION,B,1200.00,11.01,"0",0.02,N,3,Valid,Valid,High,Non-Default
22,100000.00,RENT,3,MEDICAL,A,1200.00,8.59,"0",0.01,N,2,Valid,Valid,High,Non-Default
24,9600.00,RENT,3,EDUCATION,C,1300.00,12.73,"1",0.14,N,2,Valid,Valid,Low,Default
26,41000.00,RENT,1,MEDICAL,A,1300.00,7.90,"0",0.03,N,4,Valid,Valid,High,Non-Default
24,45000.00,RENT,5,MEDICAL,C,1300.00,13.61,"0",0.03,Y,4,Valid,Valid,High,Non-Default
26,50000.00,RENT,10,VENTURE,A,1300.00,6.99,"0",0.03,N,3,Valid,Valid,High,Non-Default
22,54000.00,RENT,4,DEBTCONSOLIDATION,C,1300.00,14.27,"1",0.02,Y,2,Valid,Valid,High,Default
25,27048.00,OTHER,9,MEDICAL,D,8000.00,15.05,"1",0.30,Y,2,Valid,Valid,Medium,Default
24,64000.00,RENT,8,HOMEIMPROVEMENT,C,1300.00,13.49,"1",0.02,N,3,Valid,Valid,High,Default
25,89000.00,RENT,4,VENTURE,B,1300.00,10.59,"0",0.01,N,4,Valid,Valid,High,Non-Default
25,24000.00,RENT,6,EDUCATION,C,1325.00,13.49,"1",0.06,Y,2,Valid,Valid,Medium,Default
24,26000.00,RENT,2,MEDICAL,C,1325.00,12.87,"1",0.05,N,4,Valid,Valid,Medium,Default
24,44400.00,RENT,6,PERSONAL,B,1325.00,10.00,"1",0.03,N,4,Valid,Valid,High,Default
26,27138.00,MORTGAGE,10,DEBTCONSOLIDATION,B,2750.00,9.63,"0",0.10,N,2,Valid,Valid,Medium,Non-Default
25,51500.00,RENT,5,VENTURE,C,1325.00,14.79,"0",0.03,N,3,Valid,Valid,High,Non-Default
21,23004.00,RENT,5,VENTURE,B,1350.00,9.99,"0",0.06,N,2,Valid,Valid,Medium,Non-Default
25,42000.00,RENT,6,DEBTCONSOLIDATION,A,1350.00,5.42,"0",0.03,N,2,Valid,Valid,High,Non-Default
22,69600.00,RENT,6,DEBTCONSOLIDATION,C,1350.00,12.68,"0",0.02,N,3,Valid,Valid,High,Non-Default
24,10000.00,RENT,6,VENTURE,B,1400.00,10.83,"0",0.14,N,4,Valid,Valid,Low,Non-Default
22,27302.00,MORTGAGE,6,MEDICAL,B,3725.00,12.69,"0",0.14,N,2,Valid,Valid,Medium,Non-Default
23,14650.00,RENT,6,DEBTCONSOLIDATION,D,1400.00,15.62,"1",0.10,Y,3,Valid,Valid,Medium,Default
23,27350.00,MORTGAGE,5,VENTURE,B,1925.00,11.01,"0",0.07,N,3,Valid,Valid,Medium,Non-Default
24,27360.00,MORTGAGE,5,PERSONAL,A,8000.00,7.29,"0",0.29,N,3,Valid,Valid,Medium,Non-Default
24,27442.00,MORTGAGE,8,DEBTCONSOLIDATION,B,5175.00,10.99,"0",0.19,N,4,Valid,Valid,Medium,Non-Default
25,27500.00,MORTGAGE,6,EDUCATION,A,9000.00,7.49,"0",0.33,N,4,Valid,Valid,Medium,Non-Default
24,30000.00,RENT,4,MEDICAL,D,1400.00,15.62,"1",0.05,Y,4,Valid,Valid,Medium,Default
25,30000.00,RENT,4,MEDICAL,C,1400.00,13.11,"0",0.05,N,2,Valid,Valid,Medium,Non-Default
23,27500.00,MORTGAGE,7,EDUCATION,B,6300.00,11.01,"0",0.23,N,3,Valid,Valid,Medium,Non-Default
22,33000.00,RENT,1,MEDICAL,C,1400.00,14.27,"0",0.04,Y,4,Valid,Valid,High,Non-Default
26,40000.00,RENT,1,MEDICAL,A,1400.00,7.74,"0",0.04,N,3,Valid,Valid,High,Non-Default
26,40044.00,RENT,1,VENTURE,B,1400.00,11.86,"0",0.03,N,4,Valid,Valid,High,Non-Default
21,27568.00,OTHER,6,MEDICAL,D,3500.00,14.42,"1",0.13,N,4,Valid,Valid,Medium,Default
26,35652.00,RENT,5,DEBTCONSOLIDATION,B,1400.00,11.49,"1",0.04,N,4,Valid,Valid,High,Default
26,45000.00,RENT,6,DEBTCONSOLIDATION,B,1400.00,10.59,"0",0.03,N,4,Valid,Valid,High,Non-Default
24,27600.00,MORTGAGE,1,PERSONAL,C,2000.00,14.27,"0",0.07,Y,2,Valid,Valid,Medium,Non-Default
26,27600.00,OWN,2,VENTURE,B,2500.00,11.71,"0",0.09,N,3,Valid,Valid,Medium,Non-Default
24,27600.00,OWN,8,MEDICAL,A,7000.00,7.90,"0",0.25,N,4,Valid,Valid,Medium,Non-Default
23,42000.00,RENT,7,EDUCATION,B,1400.00,10.00,"1",0.03,N,4,Valid,Valid,High,Default
25,27600.00,MORTGAGE,1,HOMEIMPROVEMENT,A,11500.00,6.03,"1",0.42,N,4,Valid,Valid,Medium,Default
22,27600.00,MORTGAGE,6,DEBTCONSOLIDATION,A,8400.00,7.51,"0",0.30,N,3,Valid,Valid,Medium,Non-Default
24,27600.00,MORTGAGE,5,MEDICAL,D,6000.00,15.62,"1",0.22,Y,2,Valid,Valid,Medium,Default
24,125000.00,RENT,1,HOMEIMPROVEMENT,C,1400.00,11.01,"0",0.01,Y,4,Valid,Valid,High,Non-Default
21,10000.00,RENT,6,MEDICAL,A,1450.00,7.51,"0",0.14,N,4,Valid,Valid,Low,Non-Default
24,21600.00,RENT,6,MEDICAL,A,1450.00,11.01,"0",0.07,N,3,Valid,Valid,Medium,Non-Default
23,30000.00,RENT,1,PERSONAL,D,1450.00,15.58,"1",0.05,N,4,Valid,Valid,Medium,Default
24,47000.00,RENT,6,MEDICAL,B,1450.00,10.74,"0",0.03,N,4,Valid,Valid,High,Non-Default
23,27600.00,MORTGAGE,6,EDUCATION,A,9800.00,7.29,"0",0.36,N,4,Valid,Valid,Medium,Non-Default
26,55560.00,RENT,5,MEDICAL,C,1450.00,14.27,"0",0.03,N,3,Valid,Valid,High,Non-Default
22,101000.00,RENT,6,EDUCATION,A,1475.00,5.79,"0",0.01,N,3,Valid,Valid,High,Non-Default
24,27000.00,RENT,1,MEDICAL,D,1500.00,16.29,"1",0.06,Y,4,Valid,Valid,Medium,Default
22,27040.00,RENT,6,DEBTCONSOLIDATION,C,1500.00,12.73,"0",0.06,N,2,Valid,Valid,Medium,Non-Default
25,27996.00,RENT,6,MEDICAL,B,1500.00,11.89,"0",0.05,N,3,Valid,Valid,Medium,Non-Default
23,28000.00,RENT,7,PERSONAL,C,1500.00,14.17,"0",0.05,Y,4,Valid,Valid,Medium,Non-Default
24,27600.00,OWN,2,MEDICAL,D,10000.00,11.01,"0",0.36,N,2,Valid,Valid,Medium,Non-Default
22,28500.00,RENT,1,EDUCATION,B,1500.00,11.01,"0",0.05,N,4,Valid,Valid,Medium,Non-Default
22,27600.00,OWN,6,EDUCATION,A,9600.00,8.59,"0",0.35,N,3,Valid,Valid,Medium,Non-Default
23,27600.00,MORTGAGE,6,EDUCATION,C,1200.00,13.92,"0",0.04,Y,3,Valid,Valid,Medium,Non-Default
24,28596.00,RENT,5,EDUCATION,B,1500.00,11.46,"0",0.05,N,4,Valid,Valid,Medium,Non-Default
23,28800.00,RENT,6,MEDICAL,A,1500.00,7.74,"0",0.05,N,3,Valid,Valid,Medium,Non-Default
23,30000.00,RENT,1,DEBTCONSOLIDATION,A,1500.00,7.51,"0",0.05,N,3,Valid,Valid,Medium,Non-Default
21,30000.00,RENT,6,DEBTCONSOLIDATION,A,1500.00,7.29,"0",0.05,N,3,Valid,Valid,Medium,Non-Default
25,27800.00,OWN,6,VENTURE,A,14125.00,6.99,"0",0.51,N,4,Valid,Valid,Medium,Non-Default
24,30000.00,RENT,2,DEBTCONSOLIDATION,C,1500.00,14.22,"0",0.05,Y,4,Valid,Valid,Medium,Non-Default
25,30000.00,RENT,6,EDUCATION,E,1500.00,16.82,"1",0.05,Y,3,Valid,Valid,Medium,Default
26,30000.00,RENT,6,HOMEIMPROVEMENT,D,1500.00,14.61,"1",0.05,Y,3,Valid,Valid,Medium,Default
21,30000.00,RENT,6,DEBTCONSOLIDATION,C,1500.00,13.92,"0",0.05,N,2,Valid,Valid,Medium,Non-Default
23,31000.00,RENT,1,DEBTCONSOLIDATION,A,1500.00,8.94,"0",0.05,N,3,Valid,Valid,High,Non-Default
26,27983.00,MORTGAGE,7,DEBTCONSOLIDATION,A,6000.00,7.88,"0",0.21,N,3,Valid,Valid,Medium,Non-Default
25,31200.00,RENT,9,VENTURE,B,1500.00,11.12,"0",0.05,N,2,Valid,Valid,High,Non-Default
25,31500.00,RENT,2,VENTURE,B,1500.00,10.99,"0",0.05,N,4,Valid,Valid,High,Non-Default
25,32000.00,RENT,2,DEBTCONSOLIDATION,A,1500.00,7.49,"0",0.05,N,4,Valid,Valid,High,Non-Default
23,27996.00,OWN,1,PERSONAL,D,4800.00,15.99,"0",0.17,Y,2,Valid,Valid,Medium,Non-Default
25,32000.00,RENT,1,DEBTCONSOLIDATION,A,1500.00,7.29,"0",0.05,N,3,Valid,Valid,High,Non-Default
24,32000.00,RENT,1,EDUCATION,C,1500.00,13.92,"0",0.05,Y,4,Valid,Valid,High,Non-Default
24,32304.00,RENT,8,MEDICAL,B,1500.00,9.91,"1",0.05,N,3,Valid,Valid,High,Default
25,33000.00,RENT,5,VENTURE,B,1500.00,11.48,"0",0.05,N,4,Valid,Valid,High,Non-Default
22,27996.00,OWN,5,MEDICAL,A,5000.00,5.79,"0",0.18,N,2,Valid,Valid,Medium,Non-Default
23,27996.00,OWN,1,EDUCATION,C,4200.00,14.72,"0",0.15,Y,4,Valid,Valid,Medium,Non-Default
23,27996.00,OWN,2,MEDICAL,B,9250.00,10.75,"0",0.33,N,2,Valid,Valid,Medium,Non-Default
22,27996.00,MORTGAGE,4,MEDICAL,D,3250.00,15.21,"1",0.12,N,2,Valid,Valid,Medium,Default
22,27996.00,MORTGAGE,4,MEDICAL,B,5500.00,10.38,"0",0.20,N,2,Valid,Valid,Medium,Non-Default
26,33600.00,RENT,6,MEDICAL,F,1500.00,19.41,"0",0.04,N,4,Valid,Valid,High,Non-Default
23,33996.00,RENT,1,EDUCATION,A,1500.00,6.99,"0",0.04,N,4,Valid,Valid,High,Non-Default
25,34942.00,RENT,7,PERSONAL,B,1500.00,10.99,"0",0.04,N,4,Valid,Valid,High,Non-Default
21,35000.00,RENT,3,EDUCATION,A,1500.00,5.79,"0",0.04,N,2,Valid,Valid,High,Non-Default
25,35000.00,RENT,1,MEDICAL,B,1500.00,10.00,"0",0.04,N,4,Valid,Valid,High,Non-Default
23,35000.00,RENT,6,DEBTCONSOLIDATION,B,1500.00,8.88,"0",0.04,N,3,Valid,Valid,High,Non-Default
21,27996.00,MORTGAGE,5,EDUCATION,A,10000.00,9.63,"0",0.36,N,4,Valid,Valid,Medium,Non-Default
24,35000.00,RENT,9,EDUCATION,A,1500.00,11.01,"0",0.04,N,3,Valid,Valid,High,Non-Default
23,29004.00,RENT,7,DEBTCONSOLIDATION,D,1500.00,14.59,"1",0.05,Y,2,Valid,Valid,Medium,Default
24,36000.00,RENT,2,EDUCATION,C,1500.00,15.23,"0",0.04,N,2,Valid,Valid,High,Non-Default
24,36000.00,RENT,5,PERSONAL,B,1500.00,10.00,"0",0.04,N,3,Valid,Valid,High,Non-Default
22,28000.00,OWN,1,VENTURE,A,12300.00,6.62,"0",0.44,N,2,Valid,Valid,Medium,Non-Default
21,36000.00,RENT,6,EDUCATION,B,1500.00,10.37,"0",0.04,N,4,Valid,Valid,High,Non-Default
24,30996.00,RENT,6,HOMEIMPROVEMENT,D,1500.00,15.99,"1",0.05,Y,2,Valid,Valid,High,Default
22,38000.00,RENT,2,EDUCATION,C,1500.00,13.22,"0",0.04,Y,2,Valid,Valid,High,Non-Default
25,28000.00,MORTGAGE,6,MEDICAL,A,9600.00,6.03,"0",0.34,N,3,Valid,Valid,Medium,Non-Default
23,28000.00,MORTGAGE,7,DEBTCONSOLIDATION,D,9500.00,15.62,"1",0.34,N,2,Valid,Valid,Medium,Default
23,28000.00,MORTGAGE,5,MEDICAL,A,2500.00,5.99,"0",0.09,N,2,Valid,Valid,Medium,Non-Default
23,38000.00,RENT,4,VENTURE,A,1500.00,8.32,"0",0.04,N,3,Valid,Valid,High,Non-Default
23,28000.00,OWN,6,VENTURE,B,7000.00,9.99,"0",0.25,N,4,Valid,Valid,Medium,Non-Default
24,39000.00,RENT,8,MEDICAL,D,1500.00,15.62,"0",0.04,Y,3,Valid,Valid,High,Non-Default
25,33996.00,RENT,8,MEDICAL,E,1500.00,16.82,"1",0.04,N,4,Valid,Valid,High,Default
23,40000.00,RENT,7,VENTURE,C,1500.00,13.99,"0",0.04,Y,2,Valid,Valid,High,Non-Default
21,28000.00,MORTGAGE,2,EDUCATION,C,1000.00,12.99,"0",0.04,Y,4,Valid,Valid,Medium,Non-Default
22,28000.00,MORTGAGE,6,PERSONAL,B,10000.00,10.99,"0",0.36,N,3,Valid,Valid,Medium,Non-Default
24,34000.00,RENT,3,DEBTCONSOLIDATION,A,1500.00,8.94,"1",0.04,N,2,Valid,Valid,High,Default
21,40000.00,RENT,5,EDUCATION,B,1500.00,12.18,"0",0.04,N,4,Valid,Valid,High,Non-Default
23,40000.00,RENT,6,VENTURE,C,1500.00,11.78,"0",0.04,N,2,Valid,Valid,High,Non-Default
22,34980.00,RENT,3,DEBTCONSOLIDATION,C,1500.00,12.23,"1",0.04,Y,4,Valid,Valid,High,Default
26,28000.00,MORTGAGE,8,PERSONAL,A,4500.00,11.01,"1",0.16,N,2,Valid,Valid,Medium,Default
23,28000.00,MORTGAGE,2,VENTURE,B,8400.00,10.99,"0",0.30,N,2,Valid,Valid,Medium,Non-Default
21,41004.00,RENT,5,EDUCATION,B,1500.00,11.01,"0",0.04,N,3,Valid,Valid,High,Non-Default
21,42000.00,RENT,5,EDUCATION,A,1500.00,5.79,"0",0.04,N,3,Valid,Valid,High,Non-Default
22,36000.00,RENT,6,EDUCATION,C,1500.00,13.16,"1",0.04,Y,4,Valid,Valid,High,Default
23,42000.00,RENT,3,DEBTCONSOLIDATION,B,1500.00,10.71,"0",0.04,N,2,Valid,Valid,High,Non-Default
25,42769.00,RENT,3,EDUCATION,A,1500.00,7.49,"0",0.04,N,3,Valid,Valid,High,Non-Default
23,28000.00,MORTGAGE,5,EDUCATION,A,4000.00,6.92,"0",0.14,N,4,Valid,Valid,Medium,Non-Default
23,44400.00,RENT,6,EDUCATION,B,1500.00,11.63,"0",0.03,N,2,Valid,Valid,High,Non-Default
22,28000.00,MORTGAGE,5,EDUCATION,A,8500.00,6.17,"0",0.30,N,2,Valid,Valid,Medium,Non-Default
24,39000.00,RENT,3,EDUCATION,A,1500.00,8.49,"1",0.04,N,3,Valid,Valid,High,Default
23,28000.00,MORTGAGE,4,HOMEIMPROVEMENT,D,5225.00,14.84,"1",0.19,N,2,Valid,Valid,Medium,Default
23,45000.00,RENT,6,EDUCATION,A,1500.00,7.51,"0",0.03,N,4,Valid,Valid,High,Non-Default
26,45000.00,RENT,3,VENTURE,B,1500.00,10.25,"0",0.03,N,3,Valid,Valid,High,Non-Default
25,48000.00,RENT,2,MEDICAL,B,1500.00,10.36,"0",0.03,N,3,Valid,Valid,High,Non-Default
26,42000.00,RENT,1,VENTURE,D,1500.00,14.61,"1",0.04,Y,3,Valid,Valid,High,Default
22,42500.00,RENT,6,MEDICAL,E,1500.00,17.19,"1",0.04,Y,4,Valid,Valid,High,Default
24,48720.00,RENT,2,MEDICAL,C,1500.00,14.35,"0",0.03,Y,2,Valid,Valid,High,Non-Default
24,50000.00,RENT,1,DEBTCONSOLIDATION,C,1500.00,14.26,"0",0.03,N,2,Valid,Valid,High,Non-Default
24,50400.00,RENT,8,DEBTCONSOLIDATION,A,1500.00,11.01,"0",0.03,N,4,Valid,Valid,High,Non-Default
25,50500.00,RENT,6,MEDICAL,B,1500.00,11.89,"0",0.03,N,3,Valid,Valid,High,Non-Default
24,51600.00,RENT,6,HOMEIMPROVEMENT,C,1500.00,12.61,"0",0.03,Y,2,Valid,Valid,High,Non-Default
26,51996.00,RENT,10,VENTURE,C,1500.00,13.85,"0",0.03,Y,4,Valid,Valid,High,Non-Default
25,28000.00,OWN,4,VENTURE,B,12200.00,12.53,"0",0.44,N,4,Valid,Valid,Medium,Non-Default
22,28000.00,MORTGAGE,1,DEBTCONSOLIDATION,B,10750.00,11.14,"0",0.38,N,2,Valid,Valid,Medium,Non-Default
21,52000.00,RENT,5,EDUCATION,B,1500.00,11.99,"0",0.03,N,3,Valid,Valid,High,Non-Default
24,54000.00,RENT,8,MEDICAL,C,1500.00,14.17,"0",0.03,Y,2,Valid,Valid,High,Non-Default
25,28000.00,MORTGAGE,3,EDUCATION,A,5000.00,8.00,"0",0.18,N,2,Valid,Valid,Medium,Non-Default
26,28000.00,OWN,5,PERSONAL,D,4000.00,15.37,"0",0.14,N,3,Valid,Valid,Medium,Non-Default
23,54000.00,RENT,7,PERSONAL,B,1500.00,9.62,"0",0.03,N,3,Valid,Valid,High,Non-Default
25,28000.00,MORTGAGE,9,MEDICAL,A,4000.00,7.68,"0",0.14,N,2,Valid,Valid,Medium,Non-Default
26,54000.00,RENT,1,HOMEIMPROVEMENT,C,1500.00,13.98,"0",0.03,Y,4,Valid,Valid,High,Non-Default
24,28000.00,OTHER,6,EDUCATION,B,9000.00,10.83,"1",0.32,N,3,Valid,Valid,Medium,Default
26,55400.00,RENT,1,MEDICAL,C,1500.00,12.84,"0",0.03,N,4,Valid,Valid,High,Non-Default
25,57000.00,RENT,9,HOMEIMPROVEMENT,C,1500.00,11.01,"0",0.03,N,3,Valid,Valid,High,Non-Default
21,51000.00,RENT,6,HOMEIMPROVEMENT,D,1500.00,15.58,"1",0.03,Y,4,Valid,Valid,High,Default
22,57160.00,RENT,2,MEDICAL,B,1500.00,11.36,"0",0.03,N,3,Valid,Valid,High,Non-Default
24,57996.00,RENT,2,DEBTCONSOLIDATION,B,1500.00,10.75,"0",0.03,N,4,Valid,Valid,High,Non-Default
22,58000.00,RENT,6,EDUCATION,A,1500.00,5.42,"0",0.03,N,2,Valid,Valid,High,Non-Default
22,60000.00,RENT,6,MEDICAL,C,1500.00,13.57,"0",0.03,Y,2,Valid,Valid,High,Non-Default
25,63000.00,RENT,6,DEBTCONSOLIDATION,B,1500.00,12.42,"0",0.02,N,4,Valid,Valid,High,Non-Default
25,63128.00,RENT,6,VENTURE,A,1500.00,7.49,"0",0.02,N,4,Valid,Valid,High,Non-Default
22,71000.00,RENT,6,EDUCATION,A,1500.00,6.99,"0",0.02,N,3,Valid,Valid,High,Non-Default
24,69764.00,RENT,2,PERSONAL,D,1500.00,14.42,"1",0.02,Y,4,Valid,Valid,High,Default
25,28176.00,OWN,3,MEDICAL,B,1000.00,9.63,"0",0.04,N,4,Valid,Valid,Medium,Non-Default
23,28296.00,MORTGAGE,6,PERSONAL,B,7000.00,11.01,"0",0.25,N,4,Valid,Valid,Medium,Non-Default
26,96000.00,RENT,4,PERSONAL,D,1500.00,11.01,"0",0.02,Y,2,Valid,Valid,High,Non-Default
23,155004.00,RENT,4,MEDICAL,C,1500.00,11.01,"0",0.01,N,3,Valid,Valid,High,Non-Default
23,10008.00,RENT,6,DEBTCONSOLIDATION,B,1600.00,10.36,"1",0.16,N,2,Valid,Valid,Low,Default
24,28440.00,MORTGAGE,6,MEDICAL,B,6000.00,9.99,"0",0.21,N,3,Valid,Valid,Medium,Non-Default
21,12000.00,RENT,3,EDUCATION,B,1600.00,10.59,"1",0.13,N,2,Valid,Valid,Medium,Default
24,14400.00,RENT,6,PERSONAL,D,1600.00,18.25,"1",0.11,N,3,Valid,Valid,Medium,Default
24,15120.00,RENT,4,MEDICAL,A,1600.00,7.51,"0",0.11,N,3,Valid,Valid,Medium,Non-Default
21,15360.00,RENT,6,EDUCATION,B,1600.00,12.69,"0",0.10,N,2,Valid,Valid,Medium,Non-Default
22,21600.00,RENT,6,PERSONAL,D,1600.00,11.01,"0",0.07,Y,4,Valid,Valid,Medium,Non-Default
24,28500.00,OWN,4,VENTURE,D,3500.00,14.59,"0",0.12,N,3,Valid,Valid,Medium,Non-Default
23,22800.00,RENT,6,PERSONAL,C,1600.00,13.06,"0",0.07,N,2,Valid,Valid,Medium,Non-Default
22,20000.00,RENT,7,EDUCATION,A,1675.00,7.74,"0",0.08,N,3,Valid,Valid,Medium,Non-Default
21,28500.00,OWN,6,EDUCATION,C,4800.00,12.87,"0",0.17,N,3,Valid,Valid,Medium,Non-Default
22,28500.00,MORTGAGE,1,DEBTCONSOLIDATION,A,8500.00,7.68,"0",0.30,N,4,Valid,Valid,Medium,Non-Default
23,24960.00,RENT,3,MEDICAL,B,1675.00,11.11,"0",0.07,N,3,Valid,Valid,Medium,Non-Default
23,28800.00,RENT,1,PERSONAL,D,1675.00,15.21,"1",0.06,Y,2,Valid,Valid,Medium,Default
23,46300.00,RENT,6,PERSONAL,A,1675.00,6.54,"0",0.04,N,3,Valid,Valid,High,Non-Default
24,60000.00,RENT,6,HOMEIMPROVEMENT,A,1675.00,6.54,"0",0.03,N,4,Valid,Valid,High,Non-Default
21,28596.00,MORTGAGE,3,PERSONAL,A,2000.00,7.29,"0",0.07,N,4,Valid,Valid,Medium,Non-Default
23,17688.00,RENT,6,PERSONAL,B,1700.00,11.11,"0",0.10,N,3,Valid,Valid,Medium,Non-Default
23,18600.00,RENT,2,DEBTCONSOLIDATION,B,1700.00,9.99,"0",0.09,N,3,Valid,Valid,Medium,Non-Default
23,28644.00,MORTGAGE,2,EDUCATION,B,10000.00,10.75,"0",0.35,N,2,Valid,Valid,Medium,Non-Default
23,45000.00,RENT,2,DEBTCONSOLIDATION,C,1700.00,14.72,"0",0.04,N,2,Valid,Valid,High,Non-Default
21,28692.00,MORTGAGE,5,EDUCATION,B,3000.00,10.75,"0",0.10,N,2,Valid,Valid,Medium,Non-Default
21,9600.00,RENT,6,EDUCATION,A,1750.00,8.94,"1",0.18,N,2,Valid,Valid,Low,Default
21,28776.00,MORTGAGE,6,EDUCATION,A,8000.00,8.90,"0",0.28,N,4,Valid,Valid,Medium,Non-Default
26,28800.00,OWN,8,EDUCATION,A,6000.00,8.90,"0",0.21,N,3,Valid,Valid,Medium,Non-Default
26,9840.00,RENT,5,VENTURE,B,1750.00,9.99,"1",0.18,N,4,Valid,Valid,Low,Default
22,28800.00,OWN,6,EDUCATION,A,8875.00,8.90,"0",0.31,N,3,Valid,Valid,Medium,Non-Default
22,10000.00,RENT,6,DEBTCONSOLIDATION,C,1750.00,14.72,"1",0.17,Y,3,Valid,Valid,Low,Default
23,10000.00,RENT,1,DEBTCONSOLIDATION,D,1750.00,15.05,"1",0.17,Y,3,Valid,Valid,Low,Default
26,28800.00,MORTGAGE,2,VENTURE,A,5150.00,6.62,"0",0.18,N,2,Valid,Valid,Medium,Non-Default
25,10008.00,RENT,6,VENTURE,A,1750.00,7.49,"1",0.17,N,3,Valid,Valid,Low,Default
23,17000.00,RENT,6,VENTURE,B,1750.00,10.95,"0",0.10,N,3,Valid,Valid,Medium,Non-Default
26,22000.00,RENT,2,MEDICAL,B,1750.00,11.01,"0",0.08,N,3,Valid,Valid,Medium,Non-Default
23,22800.00,RENT,3,PERSONAL,D,1750.00,15.70,"1",0.08,Y,2,Valid,Valid,Medium,Default
26,96000.00,RENT,2,HOMEIMPROVEMENT,A,1750.00,6.54,"0",0.02,N,2,Valid,Valid,High,Non-Default
23,22800.00,RENT,5,EDUCATION,A,1775.00,6.99,"0",0.08,N,4,Valid,Valid,Medium,Non-Default
21,40000.00,RENT,6,EDUCATION,A,1775.00,6.54,"0",0.04,N,3,Valid,Valid,High,Non-Default
23,45000.00,RENT,6,EDUCATION,C,1775.00,12.72,"0",0.04,Y,2,Valid,Valid,High,Non-Default
24,28800.00,MORTGAGE,8,HOMEIMPROVEMENT,A,1400.00,8.90,"1",0.05,N,3,Valid,Valid,Medium,Default
24,14400.00,RENT,3,DEBTCONSOLIDATION,A,1800.00,6.92,"0",0.13,N,3,Valid,Valid,Medium,Non-Default
23,28800.00,MORTGAGE,6,MEDICAL,B,5000.00,11.99,"0",0.17,N,3,Valid,Valid,Medium,Non-Default
24,28800.00,MORTGAGE,6,DEBTCONSOLIDATION,A,6075.00,8.49,"0",0.21,N,2,Valid,Valid,Medium,Non-Default
24,28800.00,MORTGAGE,1,PERSONAL,B,3500.00,9.99,"0",0.12,N,4,Valid,Valid,Medium,Non-Default
21,18000.00,RENT,5,PERSONAL,A,1800.00,6.62,"0",0.10,N,3,Valid,Valid,Medium,Non-Default
23,28800.00,MORTGAGE,6,MEDICAL,A,10625.00,11.01,"0",0.37,N,2,Valid,Valid,Medium,Non-Default
26,18000.00,RENT,1,VENTURE,C,1800.00,13.80,"0",0.10,Y,3,Valid,Valid,Medium,Non-Default
22,18000.00,RENT,1,MEDICAL,B,1800.00,12.18,"1",0.10,N,3,Valid,Valid,Medium,Default
24,28800.00,OWN,6,EDUCATION,A,7500.00,8.49,"0",0.26,N,2,Valid,Valid,Medium,Non-Default
22,28800.00,MORTGAGE,6,VENTURE,B,11500.00,11.01,"0",0.40,N,3,Valid,Valid,Medium,Non-Default
22,28800.00,MORTGAGE,2,MEDICAL,A,10000.00,7.49,"0",0.35,N,2,Valid,Valid,Medium,Non-Default
24,21000.00,RENT,2,MEDICAL,B,1800.00,10.65,"0",0.09,N,2,Valid,Valid,Medium,Non-Default
21,28800.00,MORTGAGE,6,DEBTCONSOLIDATION,A,5000.00,7.49,"0",0.17,N,3,Valid,Valid,Medium,Non-Default
